tf_bnum	gene_bnum	cset_type	cset_id	n
b1130	b1499	positive	positive_2_1	1
b1130	b1500	positive	positive_1_1,positive_2_1	2
b1130	b1608	positive	positive_1_1,positive_2_1	2
b1130	b1609	positive	positive_2_1	1
b1130	b1641	positive	positive_1_1,positive_2_1	2
b1130	b1826	positive	positive_1_1,positive_2_1	2
b1130	b3207	positive	positive_1_1,positive_2_1	2
b1130	b3508	positive	positive_2_1	1
b1130	b3509	positive	positive_2_1	1
b1130	b3510	positive	positive_1_1,positive_2_1	2
b1130	b3511	positive	positive_1_1,positive_2_1	2
b1130	b3515	positive	positive_1_1,positive_2_1	2
b1130	b4241	positive	positive_1_1,positive_2_1	2
b1130	b4242	positive	positive_2_1	1
b1130	b4702	positive	positive_1_1,positive_2_1	2
b1162	b1164	positive	positive_1_1,positive_2_1	2
b1162	b1165	positive	positive_2_1	1
b1162	b1166	positive	positive_2_1	1
b1162	b1167	positive	positive_2_1	1
b1187	b0185	positive	positive_1_1,positive_2_1	2
b1187	b0221	positive	positive_1_1,positive_2_1	2
b1187	b1093	positive	positive_2_1	1
b1187	b1288	positive	positive_1_1,positive_2_1	2
b1187	b1805	positive	positive_1_1,positive_2_1	2
b1187	b2316	positive	positive_1_1,positive_2_1	2
b1187	b2323	positive	positive_1_1,positive_2_1	2
b1187	b2341	positive	positive_2_1	1
b1187	b2342	positive	positive_1_1,positive_2_1	2
b1187	b2344	positive	positive_1_1,positive_2_1	2
b1187	b3255	positive	positive_1_1,positive_2_1	2
b1187	b3256	positive	positive_2_1	1
b1187	b3495	positive	positive_1_1,positive_2_1	2
b1187	b4018	positive	positive_1_1,positive_2_1	2
b1221	b0871	positive	positive_2_1	1
b1221	b0872	positive	positive_2_1	1
b1221	b0873	positive	positive_1_1,positive_2_1	2
b1221	b0894	positive	positive_1_1,positive_2_1	2
b1221	b0895	positive	positive_2_1	1
b1221	b0896	positive	positive_2_1	1
b1221	b0903	positive	positive_2_1	1
b1221	b0904	positive	positive_1_1,positive_2_1	2
b1221	b1223	positive	positive_1_1,positive_2_1	2
b1221	b1224	positive	positive_1_1,positive_2_1	2
b1221	b1225	positive	positive_2_1	1
b1221	b1226	positive	positive_2_1	1
b1221	b1227	positive	positive_2_1	1
b1221	b1256	positive	positive_1_1,positive_2_1	2
b1221	b1335	positive	positive_1_1,positive_2_1	2
b1221	b1474	positive	positive_1_1,positive_2_1	2
b1221	b1475	positive	positive_2_1	1
b1221	b1476	positive	positive_2_1	1
b1221	b1501	positive	positive_1_1,positive_2_1	2
b1221	b1587	positive	positive_1_1,positive_2_1	2
b1221	b1588	positive	positive_2_1	1
b1221	b1589	positive	positive_2_1	1
b1221	b1590	positive	positive_2_1	1
b1221	b1591	positive	positive_2_1	1
b1221	b1669	positive	positive_2_1	1
b1221	b1670	positive	positive_2_1	1
b1221	b1671	positive	positive_2_1	1
b1221	b1672	positive	positive_2_1	1
b1221	b1673	positive	positive_2_1	1
b1221	b1674	positive	positive_1_1,positive_2_1	2
b1221	b2194	positive	positive_2_1	1
b1221	b2195	positive	positive_2_1	1
b1221	b2196	positive	positive_2_1	1
b1221	b2197	positive	positive_2_1	1
b1221	b2198	positive	positive_2_1	1
b1221	b2199	positive	positive_2_1	1
b1221	b2200	positive	positive_2_1	1
b1221	b2201	positive	positive_2_1	1
b1221	b2202	positive	positive_2_1	1
b1221	b2203	positive	positive_2_1	1
b1221	b2204	positive	positive_2_1	1
b1221	b2205	positive	positive_2_1	1
b1221	b2206	positive	positive_2_1	1
b1221	b2207	positive	positive_2_1	1
b1221	b2208	positive	positive_1_1,positive_2_1	2
b1221	b3365	positive	positive_1_1,positive_2_1	2
b1221	b3366	positive	positive_2_1	1
b1221	b3367	positive	positive_2_1	1
b1221	b3368	positive	positive_2_1	1
b1221	b4070	positive	positive_1_1,positive_2_1	2
b1221	b4071	positive	positive_2_1	1
b1221	b4072	positive	positive_2_1	1
b1221	b4073	positive	positive_2_1	1
b1221	b4074	positive	positive_2_1	1
b1221	b4075	positive	positive_2_1	1
b1221	b4076	positive	positive_2_1	1
b1221	b4079	positive	positive_1_1,positive_2_1	2
b1221	b4124	positive	positive_2_1	1
b1221	b4125	positive	positive_1_1,positive_2_1	2
b1221	b4139	positive	positive_1_1,positive_2_1	2
b1221	b4151	positive	positive_2_1	1
b1221	b4152	positive	positive_2_1	1
b1221	b4153	positive	positive_2_1	1
b1221	b4154	positive	positive_1_1,positive_2_1	2
b1237	b0076	positive	positive_1_1,positive_2_1	2
b1237	b0342	positive	positive_2_1	1
b1237	b0343	positive	positive_2_1	1
b1237	b0344	positive	positive_1_1,positive_2_1	2
b1237	b0564	positive	positive_1_1,positive_2_1	2
b1237	b0733	positive	positive_1_1,positive_2_1	2
b1237	b0734	positive	positive_2_1	1
b1237	b0756	positive	positive_2_1	1
b1237	b0757	positive	positive_2_1	1
b1237	b0758	positive	positive_2_1	1
b1237	b0759	positive	positive_1_1,positive_2_1	2
b1237	b0812	positive	positive_1_1,positive_2_1	2
b1237	b0889	positive	positive_1_1,positive_2_1	2
b1237	b1037	positive	positive_2_1	1
b1237	b1038	positive	positive_2_1	1
b1237	b1039	positive	positive_2_1	1
b1237	b1040	positive	positive_1_1,positive_2_1	2
b1237	b1182	positive	positive_1_1,positive_2_1	2
b1237	b1237	positive	positive_1_1,positive_2_1	2
b1237	b1257	positive	positive_2_1	1
b1237	b1258	positive	positive_2_1	1
b1237	b1259	positive	positive_1_1,positive_2_1	2
b1237	b1499	positive	positive_1_1,positive_2_1	2
b1237	b1501	positive	positive_1_1,positive_2_1	2
b1237	b1891	positive	positive_2_1	1
b1237	b1892	positive	positive_1_1,positive_2_1	2
b1237	b1967	positive	positive_1_1,positive_2_1	2
b1237	b2234	positive	positive_1_1,positive_2_1	2
b1237	b2236	positive	positive_2_1	1
b1237	b2369	positive	positive_1_1,positive_2_1	2
b1237	b2370	positive	positive_2_1	1
b1237	b2669	positive	positive_1_1,positive_2_1	2
b1237	b2677	positive	positive_1_1,positive_2_1	2
b1237	b2678	positive	positive_2_1	1
b1237	b2679	positive	positive_2_1	1
b1237	b2911	positive	positive_1_1	1
b1237	b2912	positive	positive_2_1	1
b1237	b3338	positive	positive_1_1,positive_2_1	2
b1237	b3365	positive	positive_1_1,positive_2_1	2
b1237	b3366	positive	positive_2_1	1
b1237	b3367	positive	positive_2_1	1
b1237	b3368	positive	positive_2_1	1
b1237	b3491	positive	positive_1_1,positive_2_1	2
b1237	b3506	positive	positive_1_1,positive_2_1	2
b1237	b3507	positive	positive_2_1	1
b1237	b3508	positive	positive_2_1	1
b1237	b3509	positive	positive_2_1	1
b1237	b3510	positive	positive_1_1,positive_2_1	2
b1237	b3511	positive	positive_1_1,positive_2_1	2
b1237	b3512	positive	positive_1_1,positive_2_1	2
b1237	b3513	positive	positive_2_1	1
b1237	b3514	positive	positive_2_1	1
b1237	b3515	positive	positive_1_1,positive_2_1	2
b1237	b3516	positive	positive_1_1,positive_2_1	2
b1237	b3517	positive	positive_1_1,positive_2_1	2
b1237	b3556	positive	positive_1_1,positive_2_1	2
b1237	b3721	positive	positive_2_1	1
b1237	b3722	positive	positive_2_1	1
b1237	b3723	positive	positive_1_1,positive_2_1	2
b1237	b3968	positive	positive_1_1	1
b1237	b4116	positive	positive_1_1,positive_2_1	2
b1237	b4131	positive	positive_2_1	1
b1237	b4132	positive	positive_1_1,positive_2_1	2
b1237	b4133	positive	positive_1_1,positive_2_1	2
b1237	b4237	positive	positive_2_1	1
b1237	b4238	positive	positive_1_1,positive_2_1	2
b1237	b4312	positive	positive_1_1,positive_2_1	2
b1237	b4313	positive	positive_1_1,positive_2_1	2
b1237	b4314	positive	positive_1_1,positive_2_1	2
b1237	b4315	positive	positive_2_1	1
b1237	b4316	positive	positive_2_1	1
b1237	b4317	positive	positive_2_1	1
b1237	b4318	positive	positive_2_1	1
b1237	b4319	positive	positive_2_1	1
b1237	b4320	positive	positive_2_1	1
b1237	b4364	positive	positive_1_1,positive_2_1	2
b1237	b4365	positive	positive_1_1,positive_2_1	2
b1237	b4366	positive	positive_2_1	1
b1237	b4480	positive	positive_1_1,positive_2_1	2
b1275	b0365	positive	positive_1_1,positive_2_1	2
b1275	b0366	positive	positive_2_1	1
b1275	b0367	positive	positive_2_1	1
b1275	b0368	positive	positive_2_1	1
b1275	b0933	positive	positive_2_1	1
b1275	b0934	positive	positive_2_1	1
b1275	b0935	positive	positive_2_1	1
b1275	b0936	positive	positive_2_1	1
b1275	b0937	positive	positive_1_1,positive_2_1	2
b1275	b1987	positive	positive_1_1,positive_2_1	2
b1275	b2414	positive	positive_1_1,positive_2_1	2
b1275	b2421	positive	positive_2_1	1
b1275	b2422	positive	positive_2_1	1
b1275	b2423	positive	positive_2_1	1
b1275	b2424	positive	positive_2_1	1
b1275	b2425	positive	positive_1_1,positive_2_1	2
b1299	b1296	positive	positive_2_1	1
b1299	b1297	positive	positive_1_1,positive_2_1	2
b1299	b1298	positive	positive_1_1,positive_2_1	2
b1299	b1299	positive	positive_2_1	1
b1299	b1300	positive	positive_2_1	1
b1299	b1301	positive	positive_2_1	1
b1299	b1302	positive	positive_2_1	1
b1303	b1303	positive	positive_1_1,positive_2_1	2
b1303	b1304	positive	positive_1_1,positive_2_1	2
b1303	b1305	positive	positive_2_1	1
b1303	b1306	positive	positive_2_1	1
b1303	b1307	positive	positive_2_1	1
b1303	b1308	positive	positive_2_1	1
b1303	b4050	positive	positive_1_1,positive_2_1	2
b1323	b0048	positive	positive_1_1,positive_2_1	2
b1323	b0112	positive	positive_1_1,positive_2_1	2
b1323	b0388	positive	positive_1_1,positive_2_1	2
b1323	b0389	positive	positive_2_1	1
b1323	b0390	positive	positive_2_1	1
b1323	b0754	positive	positive_1_1,positive_2_1	2
b1323	b1907	positive	positive_1_1,positive_2_1	2
b1323	b2600	positive	positive_2_1	1
b1323	b2601	positive	positive_1_1,positive_2_1	2
b1323	b3161	positive	positive_1_1,positive_2_1	2
b1323	b4054	positive	positive_1_1,positive_2_1	2
b1328	b1321	positive	positive_1_1,positive_2_1	2
b1328	b1322	positive	positive_2_1	1
b1328	b1325	positive	positive_1_1,positive_2_1	2
b1328	b1326	positive	positive_2_1	1
b1328	b1327	positive	positive_1_1,positive_2_1	2
b1328	b4525	positive	positive_2_1	1
b1328	b4673	positive	positive_2_1	1
b1334	b0733	positive	positive_1_1,positive_2_1	2
b1334	b0734	positive	positive_2_1	1
b1334	b0826	positive	positive_2_1	1
b1334	b0827	positive	positive_1_1,positive_2_1	2
b1334	b0871	positive	positive_2_1	1
b1334	b0872	positive	positive_2_1	1
b1334	b0873	positive	positive_1_1,positive_2_1	2
b1334	b0894	positive	positive_1_1,positive_2_1	2
b1334	b0895	positive	positive_2_1	1
b1334	b0896	positive	positive_2_1	1
b1334	b0903	positive	positive_2_1	1
b1334	b0904	positive	positive_1_1,positive_2_1	2
b1334	b1109	positive	positive_1_1,positive_2_1	2
b1334	b1182	positive	positive_1_1,positive_2_1	2
b1334	b1210	positive	positive_1_1,positive_2_1	2
b1334	b1211	positive	positive_2_1	1
b1334	b1212	positive	positive_2_1	1
b1334	b1221	positive	positive_2_1	1
b1334	b1222	positive	positive_1_1,positive_2_1	2
b1334	b1223	positive	positive_1_1,positive_2_1	2
b1334	b1224	positive	positive_1_1,positive_2_1	2
b1334	b1225	positive	positive_2_1	1
b1334	b1226	positive	positive_2_1	1
b1334	b1227	positive	positive_2_1	1
b1334	b1256	positive	positive_1_1,positive_2_1	2
b1334	b1334	positive	positive_1_1,positive_2_1	2
b1334	b1474	positive	positive_1_1,positive_2_1	2
b1334	b1475	positive	positive_2_1	1
b1334	b1476	positive	positive_2_1	1
b1334	b1587	positive	positive_1_1,positive_2_1	2
b1334	b1588	positive	positive_2_1	1
b1334	b1589	positive	positive_2_1	1
b1334	b1590	positive	positive_2_1	1
b1334	b1591	positive	positive_2_1	1
b1334	b1669	positive	positive_2_1	1
b1334	b1670	positive	positive_2_1	1
b1334	b1671	positive	positive_2_1	1
b1334	b1672	positive	positive_2_1	1
b1334	b1673	positive	positive_2_1	1
b1334	b1674	positive	positive_1_1,positive_2_1	2
b1334	b2194	positive	positive_2_1	1
b1334	b2195	positive	positive_2_1	1
b1334	b2196	positive	positive_2_1	1
b1334	b2197	positive	positive_2_1	1
b1334	b2198	positive	positive_2_1	1
b1334	b2199	positive	positive_2_1	1
b1334	b2200	positive	positive_2_1	1
b1334	b2201	positive	positive_2_1	1
b1334	b2202	positive	positive_2_1	1
b1334	b2203	positive	positive_2_1	1
b1334	b2204	positive	positive_2_1	1
b1334	b2205	positive	positive_2_1	1
b1334	b2206	positive	positive_2_1	1
b1334	b2207	positive	positive_2_1	1
b1334	b2208	positive	positive_1_1,positive_2_1	2
b1334	b2276	positive	positive_2_1	1
b1334	b2277	positive	positive_2_1	1
b1334	b2279	positive	positive_2_1	1
b1334	b2280	positive	positive_2_1	1
b1334	b2281	positive	positive_2_1	1
b1334	b2282	positive	positive_2_1	1
b1334	b2283	positive	positive_2_1	1
b1334	b2284	positive	positive_2_1	1
b1334	b2286	positive	positive_2_1	1
b1334	b2287	positive	positive_2_1	1
b1334	b2288	positive	positive_1_1,positive_2_1	2
b1334	b2499	positive	positive_1_1,positive_2_1	2
b1334	b2500	positive	positive_2_1	1
b1334	b2503	positive	positive_2_1	1
b1334	b2552	positive	positive_1_1,positive_2_1	2
b1334	b2579	positive	positive_1_1,positive_2_1	2
b1334	b2727	positive	positive_1_1,positive_2_1	2
b1334	b2728	positive	positive_2_1	1
b1334	b2729	positive	positive_2_1	1
b1334	b2730	positive	positive_2_1	1
b1334	b2731	positive	positive_2_1	1
b1334	b2957	positive	positive_1_1,positive_2_1	2
b1334	b3365	positive	positive_1_1,positive_2_1	2
b1334	b3366	positive	positive_2_1	1
b1334	b3367	positive	positive_2_1	1
b1334	b3368	positive	positive_2_1	1
b1334	b3476	positive	positive_1_1,positive_2_1	2
b1334	b3477	positive	positive_2_1	1
b1334	b3478	positive	positive_2_1	1
b1334	b3479	positive	positive_2_1	1
b1334	b3480	positive	positive_2_1	1
b1334	b3481	positive	positive_2_1	1
b1334	b3518	positive	positive_2_1	1
b1334	b4070	positive	positive_1_1,positive_2_1	2
b1334	b4071	positive	positive_2_1	1
b1334	b4072	positive	positive_2_1	1
b1334	b4073	positive	positive_2_1	1
b1334	b4074	positive	positive_2_1	1
b1334	b4075	positive	positive_2_1	1
b1334	b4076	positive	positive_2_1	1
b1334	b4237	positive	positive_2_1	1
b1334	b4238	positive	positive_1_1,positive_2_1	2
b1334	b4699	positive	positive_1_1	1
b1384	b1385	positive	positive_1_1,positive_2_1	2
b1384	b1386	positive	positive_1_1,positive_2_1	2
b1399	b1387	positive	positive_1_1,positive_2_1	2
b1399	b1388	positive	positive_1_1,positive_2_1	2
b1399	b1389	positive	positive_2_1	1
b1399	b1390	positive	positive_2_1	1
b1399	b1391	positive	positive_2_1	1
b1399	b1392	positive	positive_2_1	1
b1399	b1393	positive	positive_2_1	1
b1399	b1394	positive	positive_2_1	1
b1399	b1395	positive	positive_2_1	1
b1399	b1396	positive	positive_2_1	1
b1399	b1397	positive	positive_2_1	1
b1399	b1398	positive	positive_2_1	1
b1399	b1399	positive	positive_1_1,positive_2_1	2
b1399	b1400	positive	positive_2_1	1
b1434	b1920	positive	positive_2_1	1
b1434	b1921	positive	positive_2_1	1
b1434	b1922	positive	positive_1_1,positive_2_1	2
b1450	b0953	positive	positive_1_1,positive_2_1	2
b1450	b1257	positive	positive_2_1	1
b1450	b1258	positive	positive_2_1	1
b1450	b1259	positive	positive_1_1,positive_2_1	2
b1450	b3995	positive	positive_1_1,positive_2_1	2
b1499	b0972	positive	positive_1_1,positive_2_1	2
b1499	b0973	positive	positive_2_1	1
b1499	b0974	positive	positive_2_1	1
b1499	b0975	positive	positive_2_1	1
b1499	b0976	positive	positive_2_1	1
b1499	b0977	positive	positive_2_1	1
b1499	b0978	positive	positive_2_1	1
b1499	b0979	positive	positive_2_1	1
b1499	b0980	positive	positive_2_1	1
b1499	b3506	positive	positive_1_1,positive_2_1	2
b1499	b3507	positive	positive_2_1	1
b1499	b3512	positive	positive_1_1,positive_2_1	2
b1499	b3513	positive	positive_2_1	1
b1499	b3514	positive	positive_2_1	1
b1499	b3515	positive	positive_1_1,positive_2_1	2
b1499	b4592	positive	positive_2_1	1
b1507	b1507	positive	positive_2_1	1
b1507	b1508	positive	positive_1_1,positive_2_1	2
b1507	b2782	positive	positive_2_1	1
b1507	b2783	positive	positive_2_1	1
b1508	b1507	positive	positive_2_1	1
b1508	b1508	positive	positive_1_1,positive_2_1	2
b1508	b2782	positive	positive_2_1	1
b1508	b2783	positive	positive_2_1	1
b1512	b1511	positive	positive_2_1	1
b1512	b1512	positive	positive_1_1,positive_2_1	2
b1512	b1513	positive	positive_1_1,positive_2_1	2
b1512	b1514	positive	positive_2_1	1
b1512	b1515	positive	positive_2_1	1
b1512	b1516	positive	positive_2_1	1
b1512	b1517	positive	positive_2_1	1
b1512	b1518	positive	positive_2_1	1
b1512	b1519	positive	positive_2_1	1
b1530	b1530	positive	positive_1_1,positive_2_1	2
b1530	b1531	positive	positive_2_1	1
b1530	b1532	positive	positive_2_1	1
b1531	b0850	positive	positive_1_1,positive_2_1	2
b1531	b0851	positive	positive_2_1	1
b1531	b0852	positive	positive_2_1	1
b1531	b0853	positive	positive_2_1	1
b1531	b0950	positive	positive_1_1,positive_2_1	2
b1531	b0951	positive	positive_2_1	1
b1531	b0952	positive	positive_2_1	1
b1531	b1276	positive	positive_1_1,positive_2_1	2
b1531	b1530	positive	positive_1_1,positive_2_1	2
b1531	b1531	positive	positive_2_1	1
b1531	b1532	positive	positive_2_1	1
b1531	b1611	positive	positive_1_1,positive_2_1	2
b1531	b2237	positive	positive_1_1,positive_2_1	2
b1531	b2509	positive	positive_1_1,positive_2_1	2
b1531	b3508	positive	positive_2_1	1
b1531	b3509	positive	positive_2_1	1
b1531	b3510	positive	positive_1_1,positive_2_1	2
b1531	b3908	positive	positive_1_1,positive_2_1	2
b1531	b3924	positive	positive_1_1,positive_2_1	2
b1531	b4177	positive	positive_1_1,positive_2_1	2
b1531	b4439	positive	positive_1_1	1
b1563	b1562	positive	positive_2_1	1
b1563	b1563	positive	positive_2_1	1
b1563	b1564	positive	positive_1_1,positive_2_1	2
b1564	b1562	positive	positive_2_1	1
b1564	b1563	positive	positive_2_1	1
b1564	b1564	positive	positive_1_1,positive_2_1	2
b1594	b1101	positive	positive_1_1,positive_2_1	2
b1594	b2415	positive	positive_1_1,positive_2_1	2
b1594	b2416	positive	positive_2_1	1
b1594	b2417	positive	positive_2_1	1
b1608	b1037	positive	positive_2_1	1
b1608	b1038	positive	positive_2_1	1
b1608	b1039	positive	positive_2_1	1
b1608	b1040	positive	positive_1_1,positive_2_1	2
b1608	b1597	positive	positive_1_1,positive_2_1	2
b1620	b1620	positive	positive_1_1,positive_2_1	2
b1620	b1621	positive	positive_1_1,positive_2_1	2
b1620	b1622	positive	positive_2_1	1
b1642	b0076	positive	positive_1_1,positive_2_1	2
b1642	b0953	positive	positive_1_1,positive_2_1	2
b1642	b1182	positive	positive_1_1,positive_2_1	2
b1642	b1388	positive	positive_1_1,positive_2_1	2
b1642	b1389	positive	positive_2_1	1
b1642	b1390	positive	positive_2_1	1
b1642	b1391	positive	positive_2_1	1
b1642	b1392	positive	positive_2_1	1
b1642	b1393	positive	positive_2_1	1
b1642	b1394	positive	positive_2_1	1
b1642	b1395	positive	positive_2_1	1
b1642	b1396	positive	positive_2_1	1
b1642	b1397	positive	positive_2_1	1
b1642	b1398	positive	positive_2_1	1
b1642	b3995	positive	positive_1_1,positive_2_1	2
b1642	b4292	positive	positive_2_1	1
b1642	b4293	positive	positive_1_1,positive_2_1	2
b1649	b1649	positive	positive_2_1	1
b1649	b1650	positive	positive_2_1	1
b1658	b0032	positive	positive_1_1,positive_2_1	2
b1658	b0033	positive	positive_2_1	1
b1658	b1062	positive	positive_1_1,positive_2_1	2
b1658	b1131	positive	positive_2_1	1
b1658	b1132	positive	positive_1_1,positive_2_1	2
b1658	b1658	positive	positive_1_1,positive_2_1	2
b1658	b1849	positive	positive_1_1,positive_2_1	2
b1658	b2311	positive	positive_2_1	1
