tf_bnum	tf_symbol	gene_bnum	gene_symbol	valid_tf	valid_gene
b3905	rhaS	b4693	ymfN	TRUE	FALSE
b3906	rhaR	b4693	ymfN	TRUE	FALSE
b3912	cpxR	b4693	ymfN	TRUE	FALSE
b3934	cytR	b4693	ymfN	TRUE	FALSE
b3938	metJ	b4693	ymfN	TRUE	FALSE
b3961	oxyR	b4693	ymfN	TRUE	FALSE
b3963	fabR	b4693	ymfN	TRUE	FALSE
b3973	birA	b4693	ymfN	TRUE	FALSE
b4000	hupA	b4693	ymfN	TRUE	FALSE
b4004	zraR	b4693	ymfN	TRUE	FALSE
b4018	iclR	b4693	ymfN	TRUE	FALSE
b4043	lexA	b4693	ymfN	TRUE	FALSE
b4046	zur	b4693	ymfN	TRUE	FALSE
b4062	soxS	b4693	ymfN	TRUE	FALSE
b4063	soxR	b4693	ymfN	TRUE	FALSE
b4089	rpiR	b4693	ymfN	TRUE	FALSE
b4113	basR	b4693	ymfN	TRUE	FALSE
b4116	adiY	b4693	ymfN	TRUE	FALSE
b4118	melR	b4693	ymfN	TRUE	FALSE
b4124	dcuR	b4693	ymfN	TRUE	FALSE
b4133	cadC	b4693	ymfN	TRUE	FALSE
b4178	nsrR	b4693	ymfN	TRUE	FALSE
b4187	aidB	b4693	ymfN	TRUE	FALSE
b4191	ulaR	b4693	ymfN	TRUE	FALSE
b4241	treR	b4693	ymfN	TRUE	FALSE
b4260	pepA	b4693	ymfN	TRUE	FALSE
b4264	idnR	b4693	ymfN	TRUE	FALSE
b4324	uxuR	b4693	ymfN	TRUE	FALSE
b4327	yjiE	b4693	ymfN	TRUE	FALSE
b4365	yjjQ	b4693	ymfN	TRUE	FALSE
b4366	bglJ	b4693	ymfN	TRUE	FALSE
b4390	nadR	b4693	ymfN	TRUE	FALSE
b4393	trpR	b4693	ymfN	TRUE	FALSE
b4396	rob	b4693	ymfN	TRUE	FALSE
b4398	creB	b4693	ymfN	TRUE	FALSE
b4401	arcA	b4693	ymfN	TRUE	FALSE
b4480	hdfR	b4693	ymfN	TRUE	FALSE
b0020	nhaR	b4695	ykgT	TRUE	FALSE
b0034	caiF	b4695	ykgT	TRUE	FALSE
b0064	araC	b4695	ykgT	TRUE	FALSE
b0069	sgrR	b4695	ykgT	TRUE	FALSE
b0076	leuO	b4695	ykgT	TRUE	FALSE
b0080	fruR	b4695	ykgT	TRUE	FALSE
b0113	pdhR	b4695	ykgT	TRUE	FALSE
b0162	cdaR	b4695	ykgT	TRUE	FALSE
b0225	yafQ	b4695	ykgT	TRUE	FALSE
b0226	dinJ	b4695	ykgT	TRUE	FALSE
b0294	matA	b4695	ykgT	TRUE	FALSE
b0305	ykgD	b4695	ykgT	TRUE	FALSE
b0313	betI	b4695	ykgT	TRUE	FALSE
b0330	prpR	b4695	ykgT	TRUE	FALSE
b0338	cynR	b4695	ykgT	TRUE	FALSE
b0345	lacI	b4695	ykgT	TRUE	FALSE
b0346	mhpR	b4695	ykgT	TRUE	FALSE
b0399	phoB	b4695	ykgT	TRUE	FALSE
b0413	nrdR	b4695	ykgT	TRUE	FALSE
b0435	bolA	b4695	ykgT	TRUE	FALSE
b0440	hupB	b4695	ykgT	TRUE	FALSE
b0464	acrR	b4695	ykgT	TRUE	FALSE
b0487	cueR	b4695	ykgT	TRUE	FALSE
b0506	allR	b4695	ykgT	TRUE	FALSE
b0564	appY	b4695	ykgT	TRUE	FALSE
b0566	envY	b4695	ykgT	TRUE	FALSE
b0571	cusR	b4695	ykgT	TRUE	FALSE
b0620	citB	b4695	ykgT	TRUE	FALSE
b0676	nagC	b4695	ykgT	TRUE	FALSE
b0683	fur	b4695	ykgT	TRUE	FALSE
b0694	kdpE	b4695	ykgT	TRUE	FALSE
b0730	mngR	b4695	ykgT	TRUE	FALSE
b0761	modE	b4695	ykgT	TRUE	FALSE
b0817	mntR	b4695	ykgT	TRUE	FALSE
b0840	deoR	b4695	ykgT	TRUE	FALSE
b0846	ybjK	b4695	ykgT	TRUE	FALSE
b0889	lrp	b4695	ykgT	TRUE	FALSE
b0912	ihfB	b4695	ykgT	TRUE	FALSE
b0995	torR	b4695	ykgT	TRUE	FALSE
b1013	rutR	b4695	ykgT	TRUE	FALSE
b1014	putA	b4695	ykgT	TRUE	FALSE
b1040	csgD	b4695	ykgT	TRUE	FALSE
b1130	phoP	b4695	ykgT	TRUE	FALSE
b1162	ycgE	b4695	ykgT	TRUE	FALSE
b1187	fadR	b4695	ykgT	TRUE	FALSE
b1201	dhaR	b4695	ykgT	TRUE	FALSE
b1221	narL	b4695	ykgT	TRUE	FALSE
b1237	hns	b4695	ykgT	TRUE	FALSE
b1275	cysB	b4695	ykgT	TRUE	FALSE
b1299	puuR	b4695	ykgT	TRUE	FALSE
b1303	pspF	b4695	ykgT	TRUE	FALSE
b1323	tyrR	b4695	ykgT	TRUE	FALSE
b1328	ycjZ	b4695	ykgT	TRUE	FALSE
b1334	fnr	b4695	ykgT	TRUE	FALSE
b1384	feaR	b4695	ykgT	TRUE	FALSE
b1399	paaX	b4695	ykgT	TRUE	FALSE
b1434	ydcN	b4695	ykgT	TRUE	FALSE
b1450	yncC	b4695	ykgT	TRUE	FALSE
b1499	ydeO	b4695	ykgT	TRUE	FALSE
b1507	hipA	b4695	ykgT	TRUE	FALSE
b1508	hipB	b4695	ykgT	TRUE	FALSE
b1512	lsrR	b4695	ykgT	TRUE	FALSE
b1530	marR	b4695	ykgT	TRUE	FALSE
b1531	marA	b4695	ykgT	TRUE	FALSE
b1563	relE	b4695	ykgT	TRUE	FALSE
b1564	relB	b4695	ykgT	TRUE	FALSE
b1594	dgsA	b4695	ykgT	TRUE	FALSE
b1608	rstA	b4695	ykgT	TRUE	FALSE
b1618	uidR	b4695	ykgT	TRUE	FALSE
b1620	malI	b4695	ykgT	TRUE	FALSE
b1642	slyA	b4695	ykgT	TRUE	FALSE
b1649	ydhM	b4695	ykgT	TRUE	FALSE
b1658	purR	b4695	ykgT	TRUE	FALSE
b1712	ihfA	b4695	ykgT	TRUE	FALSE
b1735	chbR	b4695	ykgT	TRUE	FALSE
b1827	kdgR	b4695	ykgT	TRUE	FALSE
b1891	flhC	b4695	ykgT	TRUE	FALSE
b1892	flhD	b4695	ykgT	TRUE	FALSE
b1914	uvrY	b4695	ykgT	TRUE	FALSE
b1916	sdiA	b4695	ykgT	TRUE	FALSE
b1921	fliZ	b4695	ykgT	TRUE	FALSE
b1951	rcsA	b4695	ykgT	TRUE	FALSE
b1969	yedW	b4695	ykgT	TRUE	FALSE
b1987	cbl	b4695	ykgT	TRUE	FALSE
b1988	nac	b4695	ykgT	TRUE	FALSE
b2079	baeR	b4695	ykgT	TRUE	FALSE
b2105	rcnR	b4695	ykgT	TRUE	FALSE
b2127	mlrA	b4695	ykgT	TRUE	FALSE
b2151	galS	b4695	ykgT	TRUE	FALSE
b2163	yeiL	b4695	ykgT	TRUE	FALSE
b2193	narP	b4695	ykgT	TRUE	FALSE
b2213	ada	b4695	ykgT	TRUE	FALSE
b2217	rcsB	b4695	ykgT	TRUE	FALSE
b2220	atoC	b4695	ykgT	TRUE	FALSE
b2289	lrhA	b4695	ykgT	TRUE	FALSE
b2364	dsdC	b4695	ykgT	TRUE	FALSE
b2369	evgA	b4695	ykgT	TRUE	FALSE
b2405	xapR	b4695	ykgT	TRUE	FALSE
b2427	yfeT	b4695	ykgT	TRUE	FALSE
b2491	hyfR	b4695	ykgT	TRUE	FALSE
b2531	iscR	b4695	ykgT	TRUE	FALSE
b2537	hcaR	b4695	ykgT	TRUE	FALSE
b2554	yfhA	b4695	ykgT	TRUE	FALSE
b2669	stpA	b4695	ykgT	TRUE	FALSE
b2684	mprA	b4695	ykgT	TRUE	FALSE
b2697	alaS	b4695	ykgT	TRUE	FALSE
b2706	gutM	b4695	ykgT	TRUE	FALSE
b2707	srlR	b4695	ykgT	TRUE	FALSE
b2709	norR	b4695	ykgT	TRUE	FALSE
b2714	ascG	b4695	ykgT	TRUE	FALSE
b2731	fhlA	b4695	ykgT	TRUE	FALSE
b2782	mazF	b4695	ykgT	TRUE	FALSE
b2783	mazE	b4695	ykgT	TRUE	FALSE
b2805	fucR	b4695	ykgT	TRUE	FALSE
b2808	gcvA	b4695	ykgT	TRUE	FALSE
b2837	galR	b4695	ykgT	TRUE	FALSE
b2839	lysR	b4695	ykgT	TRUE	FALSE
b2916	argP	b4695	ykgT	TRUE	FALSE
b2980	glcC	b4695	ykgT	TRUE	FALSE
b3010	yqhC	b4695	ykgT	TRUE	FALSE
b3021	ygiT	b4695	ykgT	TRUE	FALSE
b3025	qseB	b4695	ykgT	TRUE	FALSE
b3075	ebgR	b4695	ykgT	TRUE	FALSE
b3094	exuR	b4695	ykgT	TRUE	FALSE
b3105	yhaJ	b4695	ykgT	TRUE	FALSE
b3118	tdcA	b4695	ykgT	TRUE	FALSE
b3119	tdcR	b4695	ykgT	TRUE	FALSE
b3131	agaR	b4695	ykgT	TRUE	FALSE
b3226	nanR	b4695	ykgT	TRUE	FALSE
b3237	argR	b4695	ykgT	TRUE	FALSE
b3261	fis	b4695	ykgT	TRUE	FALSE
b3264	envR	b4695	ykgT	TRUE	FALSE
b3292	zntR	b4695	ykgT	TRUE	FALSE
b3357	crp	b4695	ykgT	TRUE	FALSE
b3405	ompR	b4695	ykgT	TRUE	FALSE
b3418	malT	b4695	ykgT	TRUE	FALSE
b3422	rtcR	b4695	ykgT	TRUE	FALSE
b3423	glpR	b4695	ykgT	TRUE	FALSE
b3438	gntR	b4695	ykgT	TRUE	FALSE
b3481	nikR	b4695	ykgT	TRUE	FALSE
b3501	arsR	b4695	ykgT	TRUE	FALSE
b3512	gadE	b4695	ykgT	TRUE	FALSE
b3515	gadW	b4695	ykgT	TRUE	FALSE
b3516	gadX	b4695	ykgT	TRUE	FALSE
b3556	cspA	b4695	ykgT	TRUE	FALSE
b3569	xylR	b4695	ykgT	TRUE	FALSE
b3574	yiaJ	b4695	ykgT	TRUE	FALSE
b3604	lldR	b4695	ykgT	TRUE	FALSE
b3669	uhpA	b4695	ykgT	TRUE	FALSE
b3702	dnaA	b4695	ykgT	TRUE	FALSE
b3743	asnC	b4695	ykgT	TRUE	FALSE
b3753	rbsR	b4695	ykgT	TRUE	FALSE
b3773	ilvY	b4695	ykgT	TRUE	FALSE
b3828	metR	b4695	ykgT	TRUE	FALSE
b3868	glnG	b4695	ykgT	TRUE	FALSE
b3905	rhaS	b4695	ykgT	TRUE	FALSE
b3906	rhaR	b4695	ykgT	TRUE	FALSE
b3912	cpxR	b4695	ykgT	TRUE	FALSE
b3934	cytR	b4695	ykgT	TRUE	FALSE
b3938	metJ	b4695	ykgT	TRUE	FALSE
b3961	oxyR	b4695	ykgT	TRUE	FALSE
b3963	fabR	b4695	ykgT	TRUE	FALSE
b3973	birA	b4695	ykgT	TRUE	FALSE
b4000	hupA	b4695	ykgT	TRUE	FALSE
b4004	zraR	b4695	ykgT	TRUE	FALSE
b4018	iclR	b4695	ykgT	TRUE	FALSE
b4043	lexA	b4695	ykgT	TRUE	FALSE
b4046	zur	b4695	ykgT	TRUE	FALSE
b4062	soxS	b4695	ykgT	TRUE	FALSE
b4063	soxR	b4695	ykgT	TRUE	FALSE
b4089	rpiR	b4695	ykgT	TRUE	FALSE
b4113	basR	b4695	ykgT	TRUE	FALSE
b4116	adiY	b4695	ykgT	TRUE	FALSE
b4118	melR	b4695	ykgT	TRUE	FALSE
b4124	dcuR	b4695	ykgT	TRUE	FALSE
b4133	cadC	b4695	ykgT	TRUE	FALSE
b4178	nsrR	b4695	ykgT	TRUE	FALSE
b4187	aidB	b4695	ykgT	TRUE	FALSE
b4191	ulaR	b4695	ykgT	TRUE	FALSE
b4241	treR	b4695	ykgT	TRUE	FALSE
b4260	pepA	b4695	ykgT	TRUE	FALSE
b4264	idnR	b4695	ykgT	TRUE	FALSE
b4324	uxuR	b4695	ykgT	TRUE	FALSE
b4327	yjiE	b4695	ykgT	TRUE	FALSE
b4365	yjjQ	b4695	ykgT	TRUE	FALSE
b4366	bglJ	b4695	ykgT	TRUE	FALSE
b4390	nadR	b4695	ykgT	TRUE	FALSE
b4393	trpR	b4695	ykgT	TRUE	FALSE
b4396	rob	b4695	ykgT	TRUE	FALSE
b4398	creB	b4695	ykgT	TRUE	FALSE
b4401	arcA	b4695	ykgT	TRUE	FALSE
b4480	hdfR	b4695	ykgT	TRUE	FALSE
b0020	nhaR	b4600	null	TRUE	FALSE
b0034	caiF	b4600	null	TRUE	FALSE
b0064	araC	b4600	null	TRUE	FALSE
b0069	sgrR	b4600	null	TRUE	FALSE
b0076	leuO	b4600	null	TRUE	FALSE
b0080	fruR	b4600	null	TRUE	FALSE
b0113	pdhR	b4600	null	TRUE	FALSE
b0162	cdaR	b4600	null	TRUE	FALSE
b0225	yafQ	b4600	null	TRUE	FALSE
b0226	dinJ	b4600	null	TRUE	FALSE
b0294	matA	b4600	null	TRUE	FALSE
b0305	ykgD	b4600	null	TRUE	FALSE
b0313	betI	b4600	null	TRUE	FALSE
b0330	prpR	b4600	null	TRUE	FALSE
b0338	cynR	b4600	null	TRUE	FALSE
b0345	lacI	b4600	null	TRUE	FALSE
b0346	mhpR	b4600	null	TRUE	FALSE
b0399	phoB	b4600	null	TRUE	FALSE
b0413	nrdR	b4600	null	TRUE	FALSE
b0435	bolA	b4600	null	TRUE	FALSE
b0440	hupB	b4600	null	TRUE	FALSE
b0464	acrR	b4600	null	TRUE	FALSE
b0487	cueR	b4600	null	TRUE	FALSE
b0506	allR	b4600	null	TRUE	FALSE
b0564	appY	b4600	null	TRUE	FALSE
b0566	envY	b4600	null	TRUE	FALSE
b0571	cusR	b4600	null	TRUE	FALSE
b0620	citB	b4600	null	TRUE	FALSE
b0676	nagC	b4600	null	TRUE	FALSE
b0683	fur	b4600	null	TRUE	FALSE
b0694	kdpE	b4600	null	TRUE	FALSE
b0730	mngR	b4600	null	TRUE	FALSE
b0761	modE	b4600	null	TRUE	FALSE
b0817	mntR	b4600	null	TRUE	FALSE
b0840	deoR	b4600	null	TRUE	FALSE
b0846	ybjK	b4600	null	TRUE	FALSE
b0889	lrp	b4600	null	TRUE	FALSE
b0912	ihfB	b4600	null	TRUE	FALSE
b0995	torR	b4600	null	TRUE	FALSE
b1013	rutR	b4600	null	TRUE	FALSE
b1014	putA	b4600	null	TRUE	FALSE
b1040	csgD	b4600	null	TRUE	FALSE
b1130	phoP	b4600	null	TRUE	FALSE
b1162	ycgE	b4600	null	TRUE	FALSE
b1187	fadR	b4600	null	TRUE	FALSE
b1201	dhaR	b4600	null	TRUE	FALSE
b1221	narL	b4600	null	TRUE	FALSE
b1237	hns	b4600	null	TRUE	FALSE
b1275	cysB	b4600	null	TRUE	FALSE
b1299	puuR	b4600	null	TRUE	FALSE
b1303	pspF	b4600	null	TRUE	FALSE
b1323	tyrR	b4600	null	TRUE	FALSE
b1328	ycjZ	b4600	null	TRUE	FALSE
b1334	fnr	b4600	null	TRUE	FALSE
b1384	feaR	b4600	null	TRUE	FALSE
b1399	paaX	b4600	null	TRUE	FALSE
b1434	ydcN	b4600	null	TRUE	FALSE
b1450	yncC	b4600	null	TRUE	FALSE
b1499	ydeO	b4600	null	TRUE	FALSE
b1507	hipA	b4600	null	TRUE	FALSE
b1508	hipB	b4600	null	TRUE	FALSE
b1512	lsrR	b4600	null	TRUE	FALSE
b1530	marR	b4600	null	TRUE	FALSE
b1531	marA	b4600	null	TRUE	FALSE
b1563	relE	b4600	null	TRUE	FALSE
b1564	relB	b4600	null	TRUE	FALSE
b1594	dgsA	b4600	null	TRUE	FALSE
b1608	rstA	b4600	null	TRUE	FALSE
b1618	uidR	b4600	null	TRUE	FALSE
b1620	malI	b4600	null	TRUE	FALSE
b1642	slyA	b4600	null	TRUE	FALSE
b1649	ydhM	b4600	null	TRUE	FALSE
b1658	purR	b4600	null	TRUE	FALSE
b1712	ihfA	b4600	null	TRUE	FALSE
b1735	chbR	b4600	null	TRUE	FALSE
b1827	kdgR	b4600	null	TRUE	FALSE
b1891	flhC	b4600	null	TRUE	FALSE
b1892	flhD	b4600	null	TRUE	FALSE
b1914	uvrY	b4600	null	TRUE	FALSE
b1916	sdiA	b4600	null	TRUE	FALSE
b1921	fliZ	b4600	null	TRUE	FALSE
b1951	rcsA	b4600	null	TRUE	FALSE
b1969	yedW	b4600	null	TRUE	FALSE
b1987	cbl	b4600	null	TRUE	FALSE
b1988	nac	b4600	null	TRUE	FALSE
b2079	baeR	b4600	null	TRUE	FALSE
b2105	rcnR	b4600	null	TRUE	FALSE
b2127	mlrA	b4600	null	TRUE	FALSE
b2151	galS	b4600	null	TRUE	FALSE
b2163	yeiL	b4600	null	TRUE	FALSE
b2193	narP	b4600	null	TRUE	FALSE
b2213	ada	b4600	null	TRUE	FALSE
b2217	rcsB	b4600	null	TRUE	FALSE
b2220	atoC	b4600	null	TRUE	FALSE
b2289	lrhA	b4600	null	TRUE	FALSE
b2364	dsdC	b4600	null	TRUE	FALSE
b2369	evgA	b4600	null	TRUE	FALSE
b2405	xapR	b4600	null	TRUE	FALSE
b2427	yfeT	b4600	null	TRUE	FALSE
b2491	hyfR	b4600	null	TRUE	FALSE
b2531	iscR	b4600	null	TRUE	FALSE
b2537	hcaR	b4600	null	TRUE	FALSE
b2554	yfhA	b4600	null	TRUE	FALSE
b2669	stpA	b4600	null	TRUE	FALSE
b2684	mprA	b4600	null	TRUE	FALSE
b2697	alaS	b4600	null	TRUE	FALSE
b2706	gutM	b4600	null	TRUE	FALSE
b2707	srlR	b4600	null	TRUE	FALSE
b2709	norR	b4600	null	TRUE	FALSE
b2714	ascG	b4600	null	TRUE	FALSE
b2731	fhlA	b4600	null	TRUE	FALSE
b2782	mazF	b4600	null	TRUE	FALSE
b2783	mazE	b4600	null	TRUE	FALSE
b2805	fucR	b4600	null	TRUE	FALSE
b2808	gcvA	b4600	null	TRUE	FALSE
b2837	galR	b4600	null	TRUE	FALSE
b2839	lysR	b4600	null	TRUE	FALSE
b2916	argP	b4600	null	TRUE	FALSE
b2980	glcC	b4600	null	TRUE	FALSE
b3010	yqhC	b4600	null	TRUE	FALSE
b3021	ygiT	b4600	null	TRUE	FALSE
b3025	qseB	b4600	null	TRUE	FALSE
b3075	ebgR	b4600	null	TRUE	FALSE
b3094	exuR	b4600	null	TRUE	FALSE
b3105	yhaJ	b4600	null	TRUE	FALSE
b3118	tdcA	b4600	null	TRUE	FALSE
b3119	tdcR	b4600	null	TRUE	FALSE
b3131	agaR	b4600	null	TRUE	FALSE
b3226	nanR	b4600	null	TRUE	FALSE
b3237	argR	b4600	null	TRUE	FALSE
b3261	fis	b4600	null	TRUE	FALSE
b3264	envR	b4600	null	TRUE	FALSE
b3292	zntR	b4600	null	TRUE	FALSE
b3357	crp	b4600	null	TRUE	FALSE
b3405	ompR	b4600	null	TRUE	FALSE
b3418	malT	b4600	null	TRUE	FALSE
b3422	rtcR	b4600	null	TRUE	FALSE
b3423	glpR	b4600	null	TRUE	FALSE
b3438	gntR	b4600	null	TRUE	FALSE
b3481	nikR	b4600	null	TRUE	FALSE
b3501	arsR	b4600	null	TRUE	FALSE
b3512	gadE	b4600	null	TRUE	FALSE
b3515	gadW	b4600	null	TRUE	FALSE
b3516	gadX	b4600	null	TRUE	FALSE
b3556	cspA	b4600	null	TRUE	FALSE
b3569	xylR	b4600	null	TRUE	FALSE
b3574	yiaJ	b4600	null	TRUE	FALSE
b3604	lldR	b4600	null	TRUE	FALSE
b3669	uhpA	b4600	null	TRUE	FALSE
b3702	dnaA	b4600	null	TRUE	FALSE
b3743	asnC	b4600	null	TRUE	FALSE
b3753	rbsR	b4600	null	TRUE	FALSE
b3773	ilvY	b4600	null	TRUE	FALSE
b3828	metR	b4600	null	TRUE	FALSE
b3868	glnG	b4600	null	TRUE	FALSE
b3905	rhaS	b4600	null	TRUE	FALSE
b3906	rhaR	b4600	null	TRUE	FALSE
b3912	cpxR	b4600	null	TRUE	FALSE
b3934	cytR	b4600	null	TRUE	FALSE
b3938	metJ	b4600	null	TRUE	FALSE
b3961	oxyR	b4600	null	TRUE	FALSE
b3963	fabR	b4600	null	TRUE	FALSE
b3973	birA	b4600	null	TRUE	FALSE
b4000	hupA	b4600	null	TRUE	FALSE
b4004	zraR	b4600	null	TRUE	FALSE
b4018	iclR	b4600	null	TRUE	FALSE
b4043	lexA	b4600	null	TRUE	FALSE
b4046	zur	b4600	null	TRUE	FALSE
b4062	soxS	b4600	null	TRUE	FALSE
b4063	soxR	b4600	null	TRUE	FALSE
b4089	rpiR	b4600	null	TRUE	FALSE
b4113	basR	b4600	null	TRUE	FALSE
b4116	adiY	b4600	null	TRUE	FALSE
b4118	melR	b4600	null	TRUE	FALSE
b4124	dcuR	b4600	null	TRUE	FALSE
b4133	cadC	b4600	null	TRUE	FALSE
b4178	nsrR	b4600	null	TRUE	FALSE
b4187	aidB	b4600	null	TRUE	FALSE
b4191	ulaR	b4600	null	TRUE	FALSE
b4241	treR	b4600	null	TRUE	FALSE
b4260	pepA	b4600	null	TRUE	FALSE
b4264	idnR	b4600	null	TRUE	FALSE
b4324	uxuR	b4600	null	TRUE	FALSE
b4327	yjiE	b4600	null	TRUE	FALSE
b4365	yjjQ	b4600	null	TRUE	FALSE
b4366	bglJ	b4600	null	TRUE	FALSE
b4390	nadR	b4600	null	TRUE	FALSE
b4393	trpR	b4600	null	TRUE	FALSE
b4396	rob	b4600	null	TRUE	FALSE
b4398	creB	b4600	null	TRUE	FALSE
b4401	arcA	b4600	null	TRUE	FALSE
b4480	hdfR	b4600	null	TRUE	FALSE
b0020	nhaR	b4694	null	TRUE	FALSE
b0034	caiF	b4694	null	TRUE	FALSE
b0064	araC	b4694	null	TRUE	FALSE
b0069	sgrR	b4694	null	TRUE	FALSE
b0076	leuO	b4694	null	TRUE	FALSE
b0080	fruR	b4694	null	TRUE	FALSE
b0113	pdhR	b4694	null	TRUE	FALSE
b0162	cdaR	b4694	null	TRUE	FALSE
b0225	yafQ	b4694	null	TRUE	FALSE
b0226	dinJ	b4694	null	TRUE	FALSE
b0294	matA	b4694	null	TRUE	FALSE
b0305	ykgD	b4694	null	TRUE	FALSE
b0313	betI	b4694	null	TRUE	FALSE
b0330	prpR	b4694	null	TRUE	FALSE
b0338	cynR	b4694	null	TRUE	FALSE
b0345	lacI	b4694	null	TRUE	FALSE
b0346	mhpR	b4694	null	TRUE	FALSE
b0399	phoB	b4694	null	TRUE	FALSE
b0413	nrdR	b4694	null	TRUE	FALSE
b0435	bolA	b4694	null	TRUE	FALSE
b0440	hupB	b4694	null	TRUE	FALSE
b0464	acrR	b4694	null	TRUE	FALSE
b0487	cueR	b4694	null	TRUE	FALSE
b0506	allR	b4694	null	TRUE	FALSE
b0564	appY	b4694	null	TRUE	FALSE
b0566	envY	b4694	null	TRUE	FALSE
b0571	cusR	b4694	null	TRUE	FALSE
b0620	citB	b4694	null	TRUE	FALSE
b0676	nagC	b4694	null	TRUE	FALSE
b0683	fur	b4694	null	TRUE	FALSE
b0694	kdpE	b4694	null	TRUE	FALSE
b0730	mngR	b4694	null	TRUE	FALSE
b0761	modE	b4694	null	TRUE	FALSE
b0817	mntR	b4694	null	TRUE	FALSE
b0840	deoR	b4694	null	TRUE	FALSE
b0846	ybjK	b4694	null	TRUE	FALSE
b0889	lrp	b4694	null	TRUE	FALSE
b0912	ihfB	b4694	null	TRUE	FALSE
b0995	torR	b4694	null	TRUE	FALSE
b1013	rutR	b4694	null	TRUE	FALSE
b1014	putA	b4694	null	TRUE	FALSE
b1040	csgD	b4694	null	TRUE	FALSE
b1130	phoP	b4694	null	TRUE	FALSE
b1162	ycgE	b4694	null	TRUE	FALSE
b1187	fadR	b4694	null	TRUE	FALSE
b1201	dhaR	b4694	null	TRUE	FALSE
b1221	narL	b4694	null	TRUE	FALSE
b1237	hns	b4694	null	TRUE	FALSE
b1275	cysB	b4694	null	TRUE	FALSE
b1299	puuR	b4694	null	TRUE	FALSE
b1303	pspF	b4694	null	TRUE	FALSE
b1323	tyrR	b4694	null	TRUE	FALSE
b1328	ycjZ	b4694	null	TRUE	FALSE
b1334	fnr	b4694	null	TRUE	FALSE
b1384	feaR	b4694	null	TRUE	FALSE
b1399	paaX	b4694	null	TRUE	FALSE
b1434	ydcN	b4694	null	TRUE	FALSE
b1450	yncC	b4694	null	TRUE	FALSE
b1499	ydeO	b4694	null	TRUE	FALSE
b1507	hipA	b4694	null	TRUE	FALSE
b1508	hipB	b4694	null	TRUE	FALSE
b1512	lsrR	b4694	null	TRUE	FALSE
b1530	marR	b4694	null	TRUE	FALSE
b1531	marA	b4694	null	TRUE	FALSE
b1563	relE	b4694	null	TRUE	FALSE
b1564	relB	b4694	null	TRUE	FALSE
b1594	dgsA	b4694	null	TRUE	FALSE
b1608	rstA	b4694	null	TRUE	FALSE
b1618	uidR	b4694	null	TRUE	FALSE
b1620	malI	b4694	null	TRUE	FALSE
b1642	slyA	b4694	null	TRUE	FALSE
b1649	ydhM	b4694	null	TRUE	FALSE
b1658	purR	b4694	null	TRUE	FALSE
b1712	ihfA	b4694	null	TRUE	FALSE
b1735	chbR	b4694	null	TRUE	FALSE
b1827	kdgR	b4694	null	TRUE	FALSE
b1891	flhC	b4694	null	TRUE	FALSE
b1892	flhD	b4694	null	TRUE	FALSE
b1914	uvrY	b4694	null	TRUE	FALSE
b1916	sdiA	b4694	null	TRUE	FALSE
b1921	fliZ	b4694	null	TRUE	FALSE
b1951	rcsA	b4694	null	TRUE	FALSE
b1969	yedW	b4694	null	TRUE	FALSE
b1987	cbl	b4694	null	TRUE	FALSE
b1988	nac	b4694	null	TRUE	FALSE
b2079	baeR	b4694	null	TRUE	FALSE
b2105	rcnR	b4694	null	TRUE	FALSE
b2127	mlrA	b4694	null	TRUE	FALSE
b2151	galS	b4694	null	TRUE	FALSE
b2163	yeiL	b4694	null	TRUE	FALSE
b2193	narP	b4694	null	TRUE	FALSE
b2213	ada	b4694	null	TRUE	FALSE
b2217	rcsB	b4694	null	TRUE	FALSE
b2220	atoC	b4694	null	TRUE	FALSE
b2289	lrhA	b4694	null	TRUE	FALSE
b2364	dsdC	b4694	null	TRUE	FALSE
b2369	evgA	b4694	null	TRUE	FALSE
b2405	xapR	b4694	null	TRUE	FALSE
b2427	yfeT	b4694	null	TRUE	FALSE
b2491	hyfR	b4694	null	TRUE	FALSE
b2531	iscR	b4694	null	TRUE	FALSE
b2537	hcaR	b4694	null	TRUE	FALSE
b2554	yfhA	b4694	null	TRUE	FALSE
b2669	stpA	b4694	null	TRUE	FALSE
b2684	mprA	b4694	null	TRUE	FALSE
b2697	alaS	b4694	null	TRUE	FALSE
b2706	gutM	b4694	null	TRUE	FALSE
b2707	srlR	b4694	null	TRUE	FALSE
b2709	norR	b4694	null	TRUE	FALSE
b2714	ascG	b4694	null	TRUE	FALSE
b2731	fhlA	b4694	null	TRUE	FALSE
b2782	mazF	b4694	null	TRUE	FALSE
b2783	mazE	b4694	null	TRUE	FALSE
b2805	fucR	b4694	null	TRUE	FALSE
b2808	gcvA	b4694	null	TRUE	FALSE
b2837	galR	b4694	null	TRUE	FALSE
b2839	lysR	b4694	null	TRUE	FALSE
b2916	argP	b4694	null	TRUE	FALSE
b2980	glcC	b4694	null	TRUE	FALSE
b3010	yqhC	b4694	null	TRUE	FALSE
b3021	ygiT	b4694	null	TRUE	FALSE
b3025	qseB	b4694	null	TRUE	FALSE
b3075	ebgR	b4694	null	TRUE	FALSE
b3094	exuR	b4694	null	TRUE	FALSE
b3105	yhaJ	b4694	null	TRUE	FALSE
b3118	tdcA	b4694	null	TRUE	FALSE
b3119	tdcR	b4694	null	TRUE	FALSE
b3131	agaR	b4694	null	TRUE	FALSE
